STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
       5619;19660901;19660930;    5;   -999;    54.7;-999;   14.8;eor
       5619;19661001;19661031;    5;   -999;   145.6;-999;   45.9;eor
       5619;19661101;19661130;    5;   -999;   175.7;-999;   35.4;eor
       5619;19661201;19661231;    5;   -999;   322.9;-999;   34.7;eor
       5619;19670101;19670131;    5;   -999;    85.7;-999;   12.6;eor
       5619;19670201;19670228;    5;   -999;   152.4;-999;   27.4;eor
       5619;19670301;19670331;    5;   -999;    90.0;-999;   16.2;eor
       5619;19670401;19670430;    5;   -999;    73.4;-999;   12.8;eor
       5619;19670501;19670531;    5;   -999;   122.0;-999;   21.2;eor
       5619;19670601;19670630;    5;   -999;    83.8;-999;   17.4;eor
       5619;19670701;19670731;    5;   -999;    79.2;-999;   19.4;eor
       5619;19670801;19670831;    5;   -999;    67.8;-999;   16.0;eor
       5619;19670901;19670930;    5;   -999;    95.6;-999;   25.8;eor
       5619;19671001;19671031;    5;   -999;   125.0;-999;   19.8;eor
       5619;19671101;19671130;    5;   -999;   101.2;-999;   28.3;eor
       5619;19671201;19671231;    5;   -999;   200.2;-999;   47.7;eor
       5619;19680101;19680131;    5;   -999;   159.9;-999;   26.3;eor
       5619;19680201;19680229;    5;   -999;    48.9;-999;    8.8;eor
       5619;19680301;19680331;    5;   -999;   116.1;-999;   17.2;eor
       5619;19680401;19680430;    5;   -999;    19.9;-999;    7.2;eor
       5619;19680501;19680531;    5;   -999;    79.1;-999;   10.6;eor
       5619;19680601;19680630;    5;   -999;    99.0;-999;   26.8;eor
       5619;19680701;19680731;    5;   -999;    98.1;-999;   24.6;eor
       5619;19680801;19680831;    5;   -999;   160.6;-999;   35.8;eor
       5619;19680901;19680930;    5;   -999;   195.6;-999;   31.1;eor
       5619;19681001;19681031;    5;   -999;   129.1;-999;   33.3;eor
       5619;19681101;19681130;    5;   -999;    43.9;-999;   23.3;eor
       5619;19681201;19681231;    5;   -999;    69.3;-999;   10.9;eor
       5619;19690101;19690131;    5;   -999;    77.6;-999;   19.2;eor
       5619;19690201;19690228;    5;   -999;    72.6;-999;   10.6;eor
       5619;19690301;19690331;    5;   -999;   106.0;-999;   38.2;eor
       5619;19690401;19690430;    5;   -999;   106.3;-999;   19.1;eor
       5619;19690501;19690531;    5;   -999;   102.1;-999;   14.1;eor
       5619;19690601;19690630;    5;   -999;    61.0;-999;   21.2;eor
       5619;19690701;19690731;    5;   -999;    90.3;-999;   26.8;eor
       5619;19690801;19690831;    5;   -999;   233.1;-999;   43.8;eor
       5619;19690901;19690930;    5;   -999;    55.1;-999;   12.8;eor
       5619;19691001;19691031;    5;   -999;    28.4;-999;    6.1;eor
       5619;19691101;19691130;    5;   -999;   154.6;-999;   21.5;eor
       5619;19691201;19691231;    5;   -999;    32.2;-999;   11.2;eor
       5619;19700101;19700131;    5;   -999;    99.8;-999;   20.3;eor
       5619;19700201;19700228;    5;   -999;   218.8;-999;   36.2;eor
       5619;19700301;19700331;    5;   -999;   162.5;-999;   22.8;eor
       5619;19700401;19700430;    5;   -999;   168.8;-999;   26.0;eor
       5619;19700501;19700531;    5;   -999;    71.3;-999;   18.5;eor
       5619;19700601;19700630;    5;   -999;   106.4;-999;   28.3;eor
       5619;19700701;19700731;    5;   -999;   226.2;-999;   32.4;eor
       5619;19700801;19700831;    5;   -999;    65.3;-999;   21.4;eor
       5619;19700901;19700930;    5;   -999;   118.5;-999;   19.5;eor
       5619;19701001;19701031;    5;   -999;   188.7;-999;   26.2;eor
       5619;19701101;19701130;    5;   -999;   135.7;-999;   35.4;eor
       5619;19701201;19701231;    5;   -999;    98.3;-999;   37.1;eor
       5619;19710101;19710131;    5;   -999;   125.3;-999;   23.2;eor
       5619;19710201;19710228;    5;   -999;    73.4;-999;   12.3;eor
       5619;19710301;19710331;    5;   -999;    49.0;-999;   10.2;eor
       5619;19710401;19710430;    5;   -999;    45.5;-999;   17.9;eor
       5619;19710501;19710531;    5;   -999;    96.8;-999;   30.3;eor
       5619;19710601;19710630;    5;   -999;   184.6;-999;   25.8;eor
       5619;19710701;19710731;    5;   -999;    21.7;-999;    6.5;eor
       5619;19710801;19710831;    5;   -999;    79.5;-999;   17.3;eor
       5619;19710901;19710930;    5;   -999;    38.9;-999;   15.5;eor
       5619;19711001;19711031;    5;   -999;    33.0;-999;   10.4;eor
       5619;19711101;19711130;    5;   -999;   139.0;-999;   20.4;eor
       5619;19711201;19711231;    5;   -999;    61.4;-999;   14.6;eor
       5619;19720101;19720131;    5;   -999;    36.9;-999;    8.3;eor
       5619;19720201;19720229;    5;   -999;    37.2;-999;   15.9;eor
       5619;19720301;19720331;    5;   -999;    78.0;-999;   26.8;eor
       5619;19720401;19720430;    5;   -999;   106.8;-999;   15.0;eor
       5619;19720501;19720531;    5;   -999;   134.6;-999;   25.4;eor
       5619;19720601;19720630;    5;   -999;   100.4;-999;   28.3;eor
       5619;19720701;19720731;    5;   -999;   143.3;-999;   48.1;eor
       5619;19720801;19720831;    5;   -999;   151.7;-999;   62.5;eor
       5619;19720901;19720930;    5;   -999;    67.4;-999;   30.6;eor
       5619;19721001;19721031;    5;   -999;    37.0;-999;   10.2;eor
       5619;19721101;19721130;    5;   -999;   125.2;-999;   31.7;eor
       5619;19721201;19721231;    5;   -999;    43.5;-999;   11.8;eor
       5619;19730101;19730131;    5;   -999;    50.5;-999;   13.1;eor
       5619;19730201;19730228;    5;   -999;   151.6;-999;   34.1;eor
       5619;19730301;19730331;    5;   -999;    33.7;-999;    6.4;eor
       5619;19730401;19730430;    5;   -999;   152.2;-999;   31.2;eor
       5619;19730501;19730531;    5;   -999;    82.3;-999;   17.3;eor
       5619;19730601;19730630;    5;   -999;    38.2;-999;   17.3;eor
       5619;19730701;19730731;    5;   -999;    56.5;-999;    9.9;eor
       5619;19730801;19730831;    5;   -999;    35.7;-999;   11.6;eor
       5619;19730901;19730930;    5;   -999;    89.6;-999;   18.3;eor
       5619;19731001;19731031;    5;   -999;   133.0;-999;   36.1;eor
       5619;19731101;19731130;    5;   -999;   117.4;-999;   32.3;eor
       5619;19731201;19731231;    5;   -999;   163.4;-999;   27.1;eor
       5619;19740101;19740131;    5;   -999;   121.2;-999;   15.6;eor
       5619;19740201;19740228;    5;   -999;   118.3;-999;   40.4;eor
       5619;19740301;19740331;    5;   -999;    92.7;-999;   21.4;eor
       5619;19740401;19740430;    5;   -999;    23.7;-999;   14.8;eor
       5619;19740501;19740531;    5;   -999;    83.3;-999;   28.7;eor
       5619;19740601;19740630;    5;   -999;   102.4;-999;   28.4;eor
       5619;19740701;19740731;    5;   -999;   137.2;-999;   17.7;eor
       5619;19740801;19740831;    5;   -999;   112.8;-999;   39.2;eor
       5619;19740901;19740930;    5;   -999;   133.3;-999;   20.5;eor
       5619;19741001;19741031;    5;   -999;   176.9;-999;   33.9;eor
       5619;19741101;19741130;    5;   -999;   167.2;-999;   29.2;eor
       5619;19741201;19741231;    5;   -999;   244.3;-999;   32.2;eor
       5619;19750101;19750131;    5;   -999;   155.8;-999;   23.5;eor
       5619;19750201;19750228;    5;   -999;    22.4;-999;   12.9;eor
       5619;19750301;19750331;    5;   -999;   112.8;-999;   18.2;eor
       5619;19750401;19750430;    5;   -999;    72.1;-999;   11.6;eor
       5619;19750501;19750531;    5;   -999;    20.0;-999;    5.4;eor
       5619;19750601;19750630;    5;   -999;    53.6;-999;   10.3;eor
       5619;19750701;19750731;    5;   -999;   158.6;-999;   90.0;eor
       5619;19750801;19750831;    5;   -999;    52.4;-999;   23.9;eor
       5619;19750901;19750930;    5;   -999;   115.1;-999;   28.9;eor
       5619;19751001;19751031;    5;   -999;    38.4;-999;    8.0;eor
       5619;19751101;19751130;    5;   -999;   114.6;-999;   19.6;eor
       5619;19751201;19751231;    5;   -999;    57.7;-999;   15.5;eor
       5619;19760101;19760131;    5;   -999;   269.0;-999;   33.4;eor
       5619;19760201;19760229;    5;   -999;    46.2;-999;   17.8;eor
       5619;19760301;19760331;    5;   -999;    37.9;-999;   17.5;eor
       5619;19760401;19760430;    5;   -999;     8.8;-999;    3.9;eor
       5619;19760501;19760531;    5;   -999;    65.6;-999;    8.9;eor
       5619;19760601;19760630;    5;   -999;    49.4;-999;   21.2;eor
       5619;19760701;19760731;    5;   -999;    67.1;-999;   16.9;eor
       5619;19760801;19760831;    5;   -999;    21.5;-999;    9.9;eor
       5619;19760901;19760930;    5;   -999;    89.7;-999;   22.2;eor
       5619;19761001;19761031;    5;   -999;    69.7;-999;   13.0;eor
       5619;19761101;19761130;    5;   -999;   132.8;-999;   31.2;eor
       5619;19761201;19761231;    5;   -999;    57.5;-999;   11.9;eor
       5619;19770101;19770131;    5;   -999;   126.1;-999;   25.1;eor
       5619;19770201;19770228;    5;   -999;   150.2;-999;   28.5;eor
       5619;19770301;19770331;    5;   -999;    58.6;-999;    7.0;eor
       5619;19770401;19770430;    5;   -999;   112.4;-999;   17.8;eor
       5619;19770501;19770531;    5;   -999;    56.8;-999;   13.0;eor
       5619;19770601;19770630;    5;   -999;   102.4;-999;   22.5;eor
       5619;19770701;19770731;    5;   -999;   122.7;-999;   35.1;eor
       5619;19770801;19770831;    5;   -999;   175.6;-999;   60.9;eor
       5619;19770901;19770930;    5;   -999;    43.4;-999;   20.6;eor
       5619;19771001;19771031;    5;   -999;    55.8;-999;   14.5;eor
       5619;19771101;19771130;    5;   -999;   245.8;-999;   28.9;eor
       5619;19771201;19771231;    5;   -999;   108.5;-999;   17.6;eor
       5619;19780101;19780131;    5;   -999;    73.4;-999;   10.2;eor
       5619;19780201;19780228;    5;   -999;    59.3;-999;   15.7;eor
       5619;19780301;19780331;    5;   -999;   169.1;-999;   21.8;eor
       5619;19780401;19780430;    5;   -999;    36.9;-999;    7.8;eor
       5619;19780501;19780531;    5;   -999;    61.7;-999;   11.1;eor
       5619;19780601;19780630;    5;   -999;   119.5;-999;   21.0;eor
       5619;19780701;19780731;    5;   -999;   173.3;-999;   30.2;eor
       5619;19780801;19780831;    5;   -999;    76.1;-999;   15.1;eor
       5619;19780901;19780930;    5;   -999;   145.3;-999;   32.6;eor
       5619;19781001;19781031;    5;   -999;    39.6;-999;   10.3;eor
       5619;19781101;19781130;    5;   -999;    32.0;-999;    6.4;eor
       5619;19781201;19781231;    5;   -999;   197.5;-999;   23.3;eor
       5619;19790101;19790131;    5;     63;    81.7;   1117;   18.2;eor
       5619;19790201;19790228;    5;     19;    45.4;    515;   14.1;eor
       5619;19790301;19790331;    5;     25;   172.8;     74;   28.8;eor
       5619;19790401;19790430;    5;      6;    92.9;      6;   14.9;eor
       5619;19790501;19790531;    5;      7;   107.4;      7;   21.9;eor
       5619;19790601;19790630;    5;      0;    62.6;      0;   12.0;eor
       5619;19790701;19790731;    5;      0;    83.3;      0;   19.0;eor
       5619;19790801;19790831;    5;      0;   140.6;      0;   32.8;eor
       5619;19790901;19790930;    5;      0;    46.8;      0;   24.6;eor
       5619;19791001;19791031;    5;      0;    38.2;      0;   17.6;eor
       5619;19791101;19791130;    5;      0;   133.5;      0;   28.2;eor
       5619;19791201;19791231;    5;     21;   233.3;     33;   30.7;eor
       5619;19800101;19800131;    5;     32;    93.6;    486;   16.1;eor
       5619;19800201;19800229;    5;      3;   132.6;      6;   48.0;eor
       5619;19800301;19800331;    5;      4;   110.4;      4;   28.3;eor
       5619;19800401;19800430;    5;     20;   119.9;     20;   31.5;eor
       5619;19800501;19800531;    5;      0;    66.7;      0;   32.4;eor
       5619;19800601;19800630;    5;      0;   145.4;      0;   35.8;eor
       5619;19800701;19800731;    5;      0;   272.1;      0;   46.8;eor
       5619;19800801;19800831;    5;      0;    78.3;      0;   27.2;eor
       5619;19800901;19800930;    5;      0;    70.8;      0;   30.0;eor
       5619;19801001;19801031;    5;      0;   104.5;      0;   25.1;eor
       5619;19801101;19801130;    5;     28;   134.6;     56;   43.0;eor
       5619;19801201;19801231;    5;     54;   174.2;    310;   19.8;eor
       5619;19810101;19810131;   10;     85;   192.1;    721;   45.9;eor
       5619;19810201;19810228;   10;     16;    81.0;    163;   23.2;eor
       5619;19810301;19810331;   10;      2;   226.9;      3;   57.2;eor
       5619;19810401;19810430;   10;      0;    49.0;      0;   24.6;eor
       5619;19810501;19810531;   10;      0;    99.2;      0;   14.6;eor
       5619;19810601;19810630;   10;      0;   169.9;      0;   35.3;eor
       5619;19810701;19810731;   10;      0;    85.2;      0;   16.4;eor
       5619;19810801;19810831;   10;      0;    74.8;      0;   21.8;eor
       5619;19810901;19810930;   10;      0;    82.2;      0;   15.2;eor
       5619;19811001;19811031;   10;      0;   202.5;      0;   21.2;eor
       5619;19811101;19811130;   10;     17;   230.5;     19;   31.8;eor
       5619;19811201;19811231;   10;     76;   167.5;    676;   20.6;eor
       5619;19820101;19820131;   10;      7;   135.4;     35;   27.3;eor
       5619;19820201;19820228;   10;      0;    27.5;      0;    9.6;eor
       5619;19820301;19820331;   10;      2;   117.8;      2;   30.5;eor
       5619;19820401;19820430;   10;      0;    89.3;      0;   21.0;eor
       5619;19820501;19820531;   10;      0;   125.9;      0;   40.6;eor
       5619;19820601;19820630;   10;      0;   104.1;      0;   20.0;eor
       5619;19820701;19820731;   10;      0;    21.8;      0;   18.2;eor
       5619;19820801;19820831;   10;      0;    74.2;      0;   16.5;eor
       5619;19820901;19820930;   10;      0;    59.5;      0;   16.5;eor
       5619;19821001;19821031;   10;      0;   146.6;      0;   21.5;eor
       5619;19821101;19821130;   10;      0;   120.8;      0;   30.1;eor
       5619;19821201;19821231;   10;     12;   148.3;     21;   31.2;eor
       5619;19830101;19830131;   10;     34;   290.9;     53;   48.8;eor
       5619;19830201;19830228;   10;     38;   102.4;    494;   20.2;eor
       5619;19830301;19830331;   10;     35;   139.6;     74;   22.0;eor
       5619;19830401;19830430;   10;      0;   101.2;      0;   18.6;eor
       5619;19830501;19830531;   10;      0;   171.9;      0;   19.5;eor
       5619;19830601;19830630;   10;      0;   108.5;      0;   39.8;eor
       5619;19830701;19830731;   10;      0;    43.6;      0;   21.2;eor
       5619;19830801;19830831;   10;      0;    40.7;      0;   25.2;eor
       5619;19830901;19830930;   10;      0;   141.7;      0;   22.9;eor
       5619;19831001;19831031;   10;      0;    77.0;      0;   24.0;eor
       5619;19831101;19831130;   10;      2;   141.2;      2;   43.7;eor
       5619;19831201;19831231;   10;      1;   103.4;      4;   16.1;eor
       5619;19840101;19840131;   10;     58;   249.8;    229;   29.5;eor
       5619;19840201;19840229;   10;     10;   152.6;     27;   55.0;eor
       5619;19840301;19840331;   10;      8;    43.7;     20;   12.0;eor
       5619;19840401;19840430;   10;     20;    44.8;     29;    9.7;eor
       5619;19840501;19840531;   10;      0;   200.4;      0;   37.2;eor
       5619;19840601;19840630;   10;      0;    62.8;      0;   16.8;eor
       5619;19840701;19840731;   10;      0;   149.4;      0;   33.7;eor
       5619;19840801;19840831;   10;      0;    48.5;      0;   16.6;eor
       5619;19840901;19840930;   10;      0;   248.6;      0;   49.6;eor
       5619;19841001;19841031;   10;      0;   177.7;      0;   23.7;eor
       5619;19841101;19841130;   10;      0;   121.3;      0;   60.2;eor
       5619;19841201;19841231;   10;      2;    77.8;      2;   19.0;eor
       5619;19850101;19850131;   10;     65;   121.7;    813;   19.6;eor
       5619;19850201;19850228;   10;     15;    24.3;    109;   10.8;eor
       5619;19850301;19850331;   10;     19;   103.2;     29;   17.7;eor
       5619;19850401;19850430;   10;      6;   125.1;      6;   24.5;eor
       5619;19850501;19850531;   10;      0;    86.9;      0;   22.5;eor
       5619;19850601;19850630;   10;      0;   253.3;      0;   33.5;eor
       5619;19850701;19850731;   10;      0;   157.6;      0;   34.1;eor
       5619;19850801;19850831;   10;      0;   124.2;      0;   23.2;eor
       5619;19850901;19850930;   10;      0;   112.7;      0;   25.5;eor
       5619;19851001;19851031;   10;      0;    28.8;      0;    6.8;eor
       5619;19851101;19851130;   10;     40;   119.6;    116;   26.2;eor
       5619;19851201;19851231;   10;      1;   152.7;     23;   22.5;eor
       5619;19860101;19860131;   10;     59;   261.2;    207;   52.0;eor
       5619;19860201;19860228;   10;     24;    12.5;    233;    5.5;eor
       5619;19860301;19860331;   10;      3;   172.0;     25;   27.6;eor
       5619;19860401;19860430;   10;     23;   111.3;     36;   21.0;eor
       5619;19860501;19860531;   10;      0;    76.8;      0;   19.1;eor
       5619;19860601;19860630;   10;      0;   123.0;      0;   28.0;eor
       5619;19860701;19860731;   10;      0;    77.1;      0;   15.0;eor
       5619;19860801;19860831;   10;      0;    76.5;      0;   12.2;eor
       5619;19860901;19860930;   10;      0;    82.0;      0;   40.2;eor
       5619;19861001;19861031;   10;      0;   164.2;      0;   52.2;eor
       5619;19861101;19861130;   10;      0;   118.1;      0;   42.2;eor
       5619;19861201;19861231;   10;     32;   235.8;    148;   34.1;eor
       5619;19870101;19870131;   10;     48;    92.2;    353;   24.6;eor
       5619;19870201;19870228;   10;     26;    93.7;    191;   15.3;eor
       5619;19870301;19870331;   10;     43;   186.2;    115;   36.5;eor
       5619;19870401;19870430;   10;      0;    71.1;      0;   24.6;eor
       5619;19870501;19870531;   10;      0;   153.2;      0;   22.0;eor
       5619;19870601;19870630;   10;      0;   157.7;      0;   23.0;eor
       5619;19870701;19870731;   10;      0;   142.3;      0;   25.8;eor
       5619;19870801;19870831;   10;      0;    88.9;      0;   21.2;eor
       5619;19870901;19870930;   10;      0;   139.7;      0;   38.2;eor
       5619;19871001;19871031;   10;      0;    83.1;      0;   17.5;eor
       5619;19871101;19871130;   10;      4;   159.6;      4;   27.7;eor
       5619;19871201;19871231;   10;      0;   109.5;      0;   30.5;eor
       5619;19880101;19880131;   10;     10;   172.0;     13;   20.5;eor
       5619;19880201;19880229;   10;     55;   174.6;    151;   24.2;eor
       5619;19880301;19880331;   10;     59;   249.6;    469;   33.5;eor
       5619;19880401;19880430;   10;      1;    20.9;      1;    6.0;eor
       5619;19880501;19880531;   10;      0;    54.0;      0;   13.6;eor
       5619;19880601;19880630;   10;      0;    38.5;      0;   18.8;eor
       5619;19880701;19880731;   10;      0;   178.2;      0;   39.2;eor
       5619;19880801;19880831;   10;      0;    47.0;      0;   10.4;eor
       5619;19880901;19880930;   10;      0;   153.9;      0;   37.7;eor
       5619;19881001;19881031;   10;      0;   113.0;      0;   27.5;eor
       5619;19881101;19881130;   10;   -999;   111.8;-999;   35.6;eor
       5619;19881201;19881231;   10;      0;   215.2;      0;   37.8;eor
       5619;19890101;19890131;   10;      0;    63.3;      0;   23.0;eor
       5619;19890201;19890228;   10;      8;   136.0;      9;   22.3;eor
       5619;19890301;19890331;   10;      0;   125.1;      0;   25.2;eor
       5619;19890401;19890430;   10;      0;   126.1;      0;   19.0;eor
       5619;19890501;19890531;   10;      0;    19.0;      0;   14.8;eor
       5619;19890601;19890630;   10;      0;    66.4;      0;   12.8;eor
       5619;19890701;19890731;   10;      0;    81.0;      0;   20.5;eor
       5619;19890801;19890831;   10;      0;    58.6;      0;   15.2;eor
       5619;19890901;19890930;   10;      0;    93.0;      0;   29.4;eor
       5619;19891001;19891031;   10;      0;   130.5;      0;   22.0;eor
       5619;19891101;19891130;   10;      0;    58.7;      0;   13.1;eor
       5619;19891201;19891231;   10;      0;   176.8;      0;   29.2;eor
       5619;19900101;19900131;   10;      0;   128.0;      0;   48.3;eor
       5619;19900201;19900228;   10;     11;   185.7;     18;   28.3;eor
       5619;19900301;19900331;   10;      7;    57.1;      8;    6.4;eor
       5619;19900401;19900430;   10;      0;    81.5;      0;   10.6;eor
       5619;19900501;19900531;   10;      0;    23.1;      0;    9.3;eor
       5619;19900601;19900630;   10;      0;   125.0;      0;   23.0;eor
       5619;19900701;19900731;   10;      0;    53.5;      0;   27.5;eor
       5619;19900801;19900831;   10;      0;   105.9;      0;   36.1;eor
       5619;19900901;19900930;   10;      0;   115.3;      0;   15.5;eor
       5619;19901001;19901031;   10;      0;    95.5;      0;   49.0;eor
       5619;19901101;19901130;   10;      2;   162.1;      2;   33.8;eor
       5619;19901201;19901231;   10;     32;   176.2;    123;   43.2;eor
       5619;19910101;19910131;    9;      4;   126.4;      7;   21.5;eor
       5619;19910201;19910228;    9;     39;    52.6;    217;   26.2;eor
       5619;19910301;19910331;    9;      0;    67.3;      0;   25.0;eor
       5619;19910401;19910430;    9;      1;    60.6;      1;   15.5;eor
       5619;19910501;19910531;    9;      0;    46.2;      0;   15.5;eor
       5619;19910601;19910630;    9;      0;   158.1;      0;   47.5;eor
       5619;19910701;19910731;    9;      0;    65.4;      0;   20.8;eor
       5619;19910801;19910831;    9;      0;    64.3;      0;   34.0;eor
       5619;19910901;19910930;    9;      0;    83.3;      0;   22.5;eor
       5619;19911001;19911031;    9;      0;    73.5;      0;   15.7;eor
       5619;19911101;19911130;    9;      0;   232.9;      0;   48.2;eor
       5619;19911201;19911231;    9;      7;   181.4;      7;   44.8;eor
       5619;19920101;19920131;    9;      0;    67.9;      0;   18.0;eor
       5619;19920201;19920229;    9;     12;   106.3;     24;   16.5;eor
       5619;19920301;19920331;    9;     14;   164.6;     24;   50.4;eor
       5619;19920401;19920430;    9;      0;   102.6;      0;   17.2;eor
       5619;19920501;19920531;    9;      0;    43.0;      0;   11.6;eor
       5619;19920601;19920630;    9;      0;    88.6;      0;   27.0;eor
       5619;19920701;19920731;    9;      0;   139.2;      0;   35.2;eor
       5619;19920801;19920831;    9;      0;   189.1;      0;   46.2;eor
       5619;19920901;19920930;    9;      0;    70.0;      0;   15.0;eor
       5619;19921001;19921031;    9;      0;   150.5;      0;   38.8;eor
       5619;19921101;19921130;    9;      6;   222.5;      6;   48.5;eor
       5619;19921201;19921231;    9;   -999;   117.0;-999;   34.2;eor
       5619;19930101;19930131;    9;      2;   326.8;      2;   68.1;eor
       5619;19930201;19930228;    9;     15;    55.2;     33;   14.2;eor
       5619;19930301;19930331;    9;      0;    22.5;     17;    7.7;eor
       5619;19930401;19930430;    9;      0;    88.2;      0;   25.7;eor
       5619;19930501;19930531;    9;      0;   118.0;      0;   22.0;eor
       5619;19930601;19930630;    9;      0;    50.5;      0;   28.5;eor
       5619;19930701;19930731;    9;      0;   209.0;      0;   34.7;eor
       5619;19930801;19930831;    9;      0;    63.2;      0;   21.3;eor
       5619;19930901;19930930;    9;      0;   198.8;      0;   26.3;eor
       5619;19931001;19931031;    9;      0;   165.1;      0;   31.3;eor
       5619;19931101;19931130;    9;      2;    70.6;      4;   37.8;eor
       5619;19931201;19931231;    9;     49;   352.9;    140;   46.2;eor
       5619;19940101;19940131;    9;     11;   234.1;     14;   29.6;eor
       5619;19940201;19940228;    9;      5;    31.7;      5;    7.8;eor
       5619;19940301;19940331;    9;      2;   237.8;      2;   41.5;eor
       5619;19940401;19940430;    9;   -999;    86.4;-999;   23.6;eor
       5619;19940501;19940531;    9;      0;    76.4;      0;   13.0;eor
       5619;19940601;19940630;    9;      0;    83.9;      0;   32.1;eor
       5619;19940701;19940731;    9;      0;    23.5;      0;   11.9;eor
       5619;19940801;19940831;    9;      0;    91.1;      0;   21.1;eor
       5619;19940901;19940930;    9;      0;   146.6;      0;   36.2;eor
       5619;19941001;19941031;    9;      0;   157.6;      0;   43.2;eor
       5619;19941101;19941130;    9;      0;   137.9;      0;   57.2;eor
       5619;19941201;19941231;    9;      0;   280.8;      0;   92.0;eor
       5619;19950101;19950131;    9;     44;   294.9;     99;   44.6;eor
       5619;19950201;19950228;    9;      9;   199.8;      9;   42.0;eor
       5619;19950301;19950331;    9;     40;   148.7;     62;   18.2;eor
       5619;19950401;19950430;    9;      0;    84.1;      3;   26.2;eor
       5619;19950501;19950531;    9;      0;    65.5;      0;   20.1;eor
       5619;19950601;19950630;    9;      0;    73.0;      0;   18.9;eor
       5619;19950701;19950731;    9;      0;    67.5;      0;   11.5;eor
       5619;19950801;19950831;    9;      0;    43.1;      0;   18.6;eor
       5619;19950901;19950930;    9;      0;   196.9;      0;   63.0;eor
       5619;19951001;19951031;    9;      0;    46.5;      0;    9.1;eor
       5619;19951101;19951130;    9;      3;    51.8;      3;   10.2;eor
       5619;19951201;19951231;    9;     13;    77.1;     17;   31.5;eor
       5619;19960101;19960131;    9;      6;    15.1;     26;    4.4;eor
       5619;19960201;19960229;    9;     22;   117.9;    182;   22.9;eor
       5619;19960301;19960331;    9;      3;    23.3;      3;    4.1;eor
       5619;19960401;19960430;    9;      0;    13.5;      0;    7.0;eor
       5619;19960501;19960531;    9;      0;   103.3;      0;   15.0;eor
       5619;19960601;19960630;    9;      0;    71.3;      0;   26.7;eor
       5619;19960701;19960731;    9;      0;   111.6;      0;   18.3;eor
       5619;19960801;19960831;    9;      0;   215.6;      0;   53.5;eor
       5619;19960901;19960930;    9;      0;    72.4;      0;   16.5;eor
       5619;19961001;19961031;    9;      0;   152.1;      0;   33.3;eor
       5619;19961101;19961130;    9;     26;   142.1;     32;   24.8;eor
       5619;19961201;19961231;    9;      8;    64.7;     15;   22.7;eor
       5619;19970101;19970131;    9;      6;     9.9;    109;    4.3;eor
       5619;19970201;19970228;    9;      3;   202.3;      3;   28.7;eor
       5619;19970301;19970331;    9;      0;    62.9;      0;   10.8;eor
       5619;19970401;19970430;    9;   -999;   106.1;-999;   25.5;eor
       5619;19970501;19970531;    9;      0;    85.5;      0;   18.6;eor
       5619;19970601;19970630;    9;      0;   102.3;      0;   18.3;eor
       5619;19970701;19970731;    9;      0;    44.2;      0;   11.0;eor
       5619;19970801;19970831;    9;      0;    53.0;      0;   24.7;eor
       5619;19970901;19970930;    9;      0;    27.6;      0;   12.7;eor
       5619;19971001;19971031;    9;      0;   137.4;      0;   37.5;eor
       5619;19971101;19971130;    9;      0;    53.9;      0;    8.5;eor
       5619;19971201;19971231;    9;      7;   161.0;      7;   22.1;eor
       5619;19980101;19980131;    9;     12;   120.2;     27;   16.1;eor
       5619;19980201;19980228;    9;      4;    27.1;     28;    7.3;eor
       5619;19980301;19980331;    9;      7;   201.7;      8;   59.5;eor
       5619;19980401;19980430;    9;      2;   143.6;      2;   20.0;eor
       5619;19980501;19980531;    9;      0;    77.2;      0;   25.9;eor
       5619;19980601;19980630;    9;      0;   149.3;      0;   18.4;eor
       5619;19980701;19980731;    9;      0;   126.4;      0;   23.0;eor
       5619;19980801;19980831;    9;      0;    97.9;      0;   34.0;eor
       5619;19980901;19980930;    9;      0;   208.6;      0;   66.3;eor
       5619;19981001;19981031;    9;      0;   374.1;      0;   53.1;eor
       5619;19981101;19981130;    9;      3;   110.5;      3;   21.2;eor
       5619;19981201;19981231;    9;     13;   110.1;     60;   22.2;eor
       5619;19990101;19990131;    9;     26;   209.0;     56;   26.4;eor
       5619;19990201;19990228;    9;     60;   153.7;    294;   21.2;eor
       5619;19990301;19990331;    9;      7;   192.0;      7;   61.0;eor
       5619;19990401;19990430;    9;      7;   108.9;      7;   21.7;eor
       5619;19990501;19990531;    9;      0;    71.3;      0;   33.8;eor
       5619;19990601;19990630;    9;      0;    84.2;      0;   18.0;eor
       5619;19990701;19990731;    9;      0;    36.7;      0;   10.1;eor
       5619;19990801;19990831;    9;      0;   126.9;      0;   24.6;eor
       5619;19990901;19990930;    9;      0;   134.6;      0;   38.5;eor
       5619;19991001;19991031;    9;      0;   103.6;      0;   25.5;eor
       5619;19991101;19991130;    9;     25;    95.5;     86;   10.4;eor
       5619;19991201;19991231;    9;     26;   285.4;     46;   44.9;eor
       5619;20000101;20000131;    9;      3;   134.0;     11;   37.7;eor
       5619;20000201;20000229;    9;     22;   212.7;     68;   28.8;eor
       5619;20000301;20000331;    9;      4;   209.0;      4;   34.5;eor
       5619;20000401;20000430;    9;      0;    41.0;      0;   10.5;eor
       5619;20000501;20000531;    9;      0;    73.2;      0;   10.7;eor
