STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       2110;19710101;19711231;    5;  5.08;  10.08;   14.24;    5.80;    2.16;-999;-999;  31.0; -15.9;    5;   572.4;   30.1;eor
       2110;19720101;19721231;    5;  5.22;   9.43;   13.41;    5.45;    2.09;-999;-999;  31.7; -10.5;    5;   584.5;   31.1;eor
       2110;19730101;19731231;    5;  5.23;   9.99;   13.90;    5.75;    2.23;-999;-999;  32.3; -13.3;    5;   582.4;   19.8;eor
       2110;19740101;19741231;    5;  5.57;  10.41;   14.16;    6.32;    2.45;-999;-999;  32.1;  -3.6;    5;   834.6;   30.8;eor
       2110;19750101;19751231;    5;  5.20;  10.44;   14.46;    6.48;    2.11;-999;-999;  32.5;  -8.1;    5;   548.9;   25.4;eor
       2110;19760101;19761231;    5;  4.89;  10.61;   14.87;    6.08;    2.07;-999;-999;  35.8; -12.1;    5;   454.2;   14.9;eor
       2110;19770101;19771231;    5;  5.45;   9.93;   13.89;    6.18;    2.00;-999;-999;  30.1;  -6.0;    5;   722.6;   25.5;eor
       2110;19780101;19781231;    5;  5.49;   9.15;   13.13;    5.11;    1.99;-999;-999;  33.1; -15.6;    5;   712.8;   42.3;eor
       2110;19790101;19791231;    5;  5.58;   8.99;   12.99;    4.90;    1.96;-999;-999;  29.6; -18.7;    5;   777.5;   26.4;eor
       2110;19800101;19801231;    5;  5.33;   9.36;   13.34;    5.73;    2.12;-999;-999;  30.7;  -8.7;    5;   785.9;   31.3;eor
       2110;19810101;19811231;   10;  5.55;   9.61;   13.57;    6.03;    1.90;-999;-999;  30.5;  -8.7;   10;   912.4;   41.9;eor
       2110;19820101;19821231;   10;  5.03;  10.26;   14.56;    6.44;    1.79;-999;-999;  31.2; -17.2;   10;   730.4;   48.0;eor
       2110;19830101;19831231;   10;  5.20;  10.32;   14.50;    6.26;    1.96;-999;-999;  34.3;  -9.2;   10;   718.2;   27.4;eor
       2110;19840101;19841231;   10;  5.42;   9.63;   13.55;    5.97;    1.90;-999;-999;  32.9;  -4.9;   10;   968.8;   45.9;eor
       2110;19850101;19851231;   10;  5.46;   8.75;   12.83;    5.01;    2.10;-999;-999;  31.4; -21.5;   10;   723.3;   26.6;eor
       2110;19860101;19861231;   10;  5.22;   9.39;   13.48;    5.31;    2.23;-999;-999;  35.5; -15.6;   10;   771.6;   36.5;eor
       2110;19870101;19871231;   10;  5.78;   9.10;   12.84;    5.58;    2.19;-999;-999;  32.6; -15.0;   10;   744.2;   25.1;eor
       2110;19880101;19881231;   10;  5.80;  10.56;   14.45;    7.08;    2.21;-999;-999;  30.5;  -5.6;   10;   809.5;   31.4;eor
       2110;19890101;19891231;   10;  4.92;  10.94;   15.51;    6.73;    1.83;-999;-999;  33.5;  -5.6;   10;   646.9;   26.1;eor
       2110;19900101;19901231;   10;  5.10;  10.97;   15.37;    6.63;    2.09;-999;-999;  36.4;  -3.4;   10;   668.0;   33.7;eor
       2110;19910101;19911231;   10;  5.06;   9.77;   13.89;    5.79;    1.92;-999;-999;  34.0; -12.2;    9;   594.8;   24.5;eor
       2110;19920101;19921231;   10;  5.29;  10.64;   14.69;    6.87;    1.99;-999;-999;  32.0;  -6.9;    9;   711.9;   22.8;eor
       2110;19930101;19931231;   10;  -999;   9.98;   14.02;    6.26;-999;-999;-999;  30.2;  -9.4;    9;   834.0;   42.6;eor
       2110;19940101;19941231;   10;  -999;  11.16;   15.35;    7.28;-999;-999;-999;  36.1;  -9.7;    9;   643.2;   23.9;eor
       2110;19950101;19951231;   10;  5.64;  10.87;   15.02;    6.94;    1.42;-999;-999;  35.4;  -9.3;    9;   661.4;   27.4;eor
       2110;19960101;19961231;   10;  5.76;   8.90;   12.75;    5.18;    1.29;-999;-999;  34.2; -12.6;    9;   529.2;   48.4;eor
       2110;19970101;19971231;   10;  5.80;  10.38;   14.59;    6.14;    1.36;-999;-999;  33.5; -19.9;    9;   645.2;   26.0;eor
       2110;19980101;19981231;   10;  6.12;  10.53;   14.40;    6.83;    1.45;-999;-999;  33.5;  -8.9;    9;   794.6;   67.9;eor
       2110;19990101;19991231;   10;  5.70;  11.17;   15.24;    7.30;    1.47;-999;-999;  31.4;  -9.4;    9;   665.2;   32.4;eor
       2110;20000101;20001231;   10;  5.90;  11.21;   15.24;    7.64;    1.44;-999;-999;  33.9;  -5.6;    9;   655.4;   22.8;eor
       2110;20010101;20011231;   10;  5.92;  10.67;   14.64;    6.94;    1.41;-999;-999;  34.4;  -8.7;    9;   737.7;   23.3;eor
       2110;20020101;20021231;   10;  5.98;  11.05;   15.06;    7.37;    1.57;-999;-999;  33.7;  -8.1;    9;   884.2;   41.1;eor
       2110;20030101;20031231;   10;  4.68;  10.58;   15.54;    5.46;-999;-999;-999;  36.5; -12.8;    9;-999;-999;eor
       2110;20040101;20041231;   10;  5.76;  10.19;   14.57;    5.88;    2.52;-999;-999;  32.1;  -9.6;    9;   769.2;   44.6;eor
       2110;20050101;20051231;   10;  5.52;   -999;    -999;    -999;    2.52;-999;-999;-999;-999;    9;   612.4;   22.6;eor
       2110;20060101;20061231;   10;  5.42;  11.17;   15.49;    6.87;    2.38;-999;-999;  37.6;  -8.9;    9;   586.7;   25.0;eor
       2110;20070101;20071231;   10;  5.54;  11.27;   15.53;    6.99;    2.58;-999;-999;  34.8;  -7.5;    9;   762.2;   39.7;eor
       2110;20080101;20081231;   10;  -999;  10.59;   14.78;    6.35;-999;-999;-999;  31.8;  -7.5;    9;   666.8;   26.3;eor
       2110;20090101;20091231;   10;  5.68;  10.57;   15.04;    5.98;    2.75;-999;-999;  36.1; -20.8;    9;   603.1;   26.4;eor
       2110;20100101;20101231;   10;  6.03;   9.28;   13.63;    4.93;    2.57;-999;-999;  35.3; -13.7;    9;   729.9;   47.8;eor
       2110;20110101;20111231;   10;  5.50;  11.15;   15.98;    6.56;    2.57;-999;-999;  34.4;  -5.5;    9;   625.3;   17.3;eor
       2110;20120101;20121231;   10;  -999;  10.51;   14.88;    6.28;-999;-999;-999;  36.6; -14.2;    9;   693.2;   21.6;eor
       2110;20130101;20131231;   10;  -999;  10.15;   14.37;    5.88;-999;-999;-999;  37.2; -15.1;    9;   605.0;   33.5;eor
       2110;20140101;20141231;   10;  -999;  11.80;   16.38;    7.42;-999;-999;-999;  34.2;  -5.4;    9;   802.1;   45.9;eor
       2110;20150101;20151231;   10;  -999;  11.30;   15.80;    6.79;-999;-999;-999;  38.5;  -4.4;    9;   628.8;   21.1;eor
       2110;20160101;20161231;   10;  -999;  11.05;   15.51;    6.89;-999;-999;-999;  35.4;  -7.9;    9;   714.2;   26.4;eor
       2110;20170101;20171231;    3;  -999;  11.39;   15.84;    7.00;-999;-999;-999;  35.8;  -7.6;    9;   635.6;   26.7;eor
       2110;20180101;20181231;    3;  -999;  11.85;   16.75;    6.93;-999;-999;-999;  36.9;  -8.8;    9;   508.5;   45.0;eor
       2110;20190101;20191231;    3;  -999;  11.42;   16.15;    6.81;-999;-999;-999;  39.9;  -7.7;    9;   761.9;   29.6;eor
       2110;20200101;20201231;    3;  -999;  12.06;   16.82;    7.16;-999;-999;-999;  36.8;  -5.4;    3;   615.8;   26.4;eor
