STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1300;19760101;19761231;    5;  4.87;   7.65;   13.09;    2.45;    1.83;-999;-999;  34.0; -21.4;    5;   885.0;   34.8;eor
       1300;19770101;19771231;    5;  5.73;   7.92;   12.46;    3.77;    2.00;-999;-999;  30.5; -11.5;    5;  1109.7;   48.1;eor
       1300;19780101;19781231;    5;  5.74;   7.07;   11.72;    2.97;    2.00;-999;-999;  30.0; -20.5;    5;  1054.0;   35.8;eor
       1300;19790101;19791231;    5;  5.69;   6.83;   11.56;    2.59;    1.93;-999;-999;  30.1; -24.0;    5;  1199.0;   63.1;eor
       1300;19800101;19801231;    5;  5.73;   7.15;   11.58;    2.95;    2.05;-999;-999;  29.2; -15.2;    5;  1191.4;   40.9;eor
       1300;19810101;19811231;   10;  5.96;   7.40;   11.81;    3.20;    2.03;-999;-999;  29.8; -21.0;   10;  1344.6;   39.2;eor
       1300;19820101;19821231;   10;  5.10;   8.11;   13.11;    3.50;    1.89;-999;-999;  30.2; -22.1;   10;   985.7;   31.8;eor
       1300;19830101;19831231;   10;  5.34;   8.09;   12.92;    3.48;    2.03;-999;-999;  32.2; -19.4;   10;  1183.1;   38.7;eor
       1300;19840101;19841231;   10;  5.75;   7.41;   11.86;    3.42;    1.84;-999;-999;  31.7; -13.0;   10;  1338.9;   57.9;eor
       1300;19850101;19851231;   10;  5.49;   6.52;   11.17;    2.25;    1.82;-999;-999;  30.3; -22.4;   10;  1004.4;   36.3;eor
       1300;19860101;19861231;   10;  5.53;   7.13;   11.76;    2.60;    1.92;-999;-999;  31.7; -22.3;   10;  1262.7;   46.3;eor
       1300;19870101;19871231;   10;  5.77;   6.95;   11.19;    2.89;    1.76;-999;-999;  30.6; -21.2;   10;  1177.2;   30.6;eor
       1300;19880101;19881231;   10;  5.90;   8.38;   12.51;    4.25;    1.93;-999;-999;  28.2; -12.0;   10;  1273.3;   32.3;eor
       1300;19890101;19891231;   10;  5.08;   8.72;   13.71;    4.08;    1.77;-999;-999;  31.2; -10.9;   10;   956.3;   33.3;eor
       1300;19900101;19901231;   10;  5.43;   8.62;   13.21;    4.27;    1.84;-999;-999;  33.5;  -7.5;   10;  1024.9;   33.3;eor
       1300;19910101;19911231;   10;  5.21;   7.42;   12.22;    2.88;    1.71;-999;-999;  30.9; -16.8;    9;   966.5;   37.5;eor
       1300;19920101;19921231;   10;  5.34;   8.41;   13.12;    4.00;    1.65;-999;-999;  33.1; -12.5;    9;  1178.8;   39.3;eor
       1300;19930101;19931231;   10;  5.31;   7.71;   12.51;    3.26;    1.63;-999;-999;  29.0; -16.3;    9;  1325.7;   44.5;eor
       1300;19940101;19941231;   10;  5.57;   9.02;   13.41;    4.94;    1.73;-999;-999;  32.5; -14.3;    9;  1387.2;   58.6;eor
       1300;19950101;19951231;   10;  5.44;   8.34;   12.72;    4.12;    1.69;-999;-999;  33.0; -17.4;    9;  1183.2;   43.9;eor
       1300;19960101;19961231;   10;  5.39;   6.71;   11.00;    2.56;    1.56;-999;-999;  32.1; -17.4;    9;   859.9;   31.5;eor
       1300;19970101;19971231;   10;  5.35;   8.32;   12.89;    3.93;    1.64;-999;-999;  31.0; -19.6;    9;   997.8;   49.3;eor
       1300;19980101;19981231;   10;  5.87;   8.38;   12.38;    4.31;    1.82;-999;-999;  31.5; -17.5;    9;  1498.8;   64.3;eor
       1300;19990101;19991231;   10;  5.49;   8.83;   13.31;    4.40;    1.65;-999;-999;  30.4; -17.0;    9;  1214.1;   33.2;eor
       1300;20050101;20051231;   10;  5.31;   8.22;   12.74;    3.56;    2.62;-999;-999;  30.8; -18.0;    9;  1148.9;   48.6;eor
       1300;20060101;20061231;   10;  5.08;   8.56;   13.12;    3.78;    2.52;-999;-999;  33.3; -18.0;    9;  1269.4;   62.4;eor
       1300;20070101;20071231;   10;  5.46;   8.86;   13.26;    4.13;    2.66;-999;-999;  31.9; -10.4;    9;  1625.4;   69.6;eor
       1300;20080101;20081231;   10;  5.43;   8.18;   12.72;    3.44;    2.61;-999;-999;  30.7; -10.7;    9;  1114.5;   36.5;eor
       1300;20090101;20091231;   10;  5.45;   8.21;   12.77;    3.10;    2.39;-999;-999;  33.1; -24.9;    9;  1120.0;   47.6;eor
       1300;20100101;20101231;   10;  -999;   6.96;   11.25;    2.21;    2.24;-999;-999;  33.1; -18.2;    9;  1157.7;   34.3;eor
       1300;20110101;20111231;   10;  4.97;   8.81;   13.84;    3.76;    2.35;-999;-999;  31.1; -11.7;    9;  1025.1;   45.8;eor
       1300;20120101;20121231;   10;  -999;   8.05;   12.65;    3.34;-999;-999;-999;  33.4; -20.3;    9;  1061.5;   26.6;eor
       1300;20130101;20131231;   10;  -999;   7.72;   11.97;    3.04;-999;-999;-999;  33.8; -17.7;    9;   861.8;   25.7;eor
       1300;20140101;20141231;   10;  -999;   9.41;   14.06;    4.63;-999;-999;-999;  30.8;  -7.6;    9;  1015.5;   25.7;eor
       1300;20160101;20161231;   10;  -999;   8.55;   13.10;    3.85;-999;-999;-999;  33.6; -16.3;    9;   881.2;   26.6;eor
       1300;20170101;20171231;    3;  -999;   8.66;   13.16;    3.83;-999;-999;-999;  32.9; -17.7;    9;  1181.6;   46.4;eor
       1300;20180101;20181231;    3;  -999;   9.24;   14.48;    3.78;-999;-999;-999;  35.1; -13.7;    9;   901.6;   34.0;eor
       1300;20190101;20191231;    3;  -999;   9.01;   14.08;    3.72;-999;-999;-999;  36.7; -14.0;    9;  1087.1;   40.5;eor
       1300;20200101;20201231;    3;  -999;   9.44;   14.35;    4.00;-999;-999;-999;  34.9;  -8.7;    3;   947.6;   27.0;eor
